movie_title,genres,budget,gross,imdb_score,plot_keywords
42 ,Biography,40000000.0,95001343.0,7.5,racism
42 ,Drama,40000000.0,95001343.0,7.5,racism
42 ,Sport,40000000.0,95001343.0,7.5,racism
The Talented Mr. Ripley ,Crime,40000000.0,81292135.0,7.3,1950s
The Talented Mr. Ripley ,Drama,40000000.0,81292135.0,7.3,1950s
The Talented Mr. Ripley ,Thriller,40000000.0,81292135.0,7.3,1950s
The Talented Mr. Ripley ,Crime,40000000.0,81292135.0,7.3,italy
The Talented Mr. Ripley ,Drama,40000000.0,81292135.0,7.3,italy
The Talented Mr. Ripley ,Thriller,40000000.0,81292135.0,7.3,italy
The Talented Mr. Ripley ,Crime,40000000.0,81292135.0,7.3,mistaken identity
The Talented Mr. Ripley ,Drama,40000000.0,81292135.0,7.3,mistaken identity
The Talented Mr. Ripley ,Thriller,40000000.0,81292135.0,7.3,mistaken identity
The Talented Mr. Ripley ,Crime,40000000.0,81292135.0,7.3,nudity
The Talented Mr. Ripley ,Drama,40000000.0,81292135.0,7.3,nudity
The Talented Mr. Ripley ,Thriller,40000000.0,81292135.0,7.3,nudity
The Talented Mr. Ripley ,Crime,40000000.0,81292135.0,7.3,sociopath
The Talented Mr. Ripley ,Drama,40000000.0,81292135.0,7.3,sociopath
The Talented Mr. Ripley ,Thriller,40000000.0,81292135.0,7.3,sociopath
Dumb and Dumber To ,Comedy,35000000.0,86208010.0,5.7,adoption
Dumb and Dumber To ,Comedy,35000000.0,86208010.0,5.7,highway travel
Dumb and Dumber To ,Comedy,35000000.0,86208010.0,5.7,road trip
Dumb and Dumber To ,Comedy,35000000.0,86208010.0,5.7,sequel
Dumb and Dumber To ,Comedy,35000000.0,86208010.0,5.7,stupidity
Eight Below ,Adventure,40000000.0,81593527.0,7.3,antarctica
Eight Below ,Drama,40000000.0,81593527.0,7.3,antarctica
Eight Below ,Family,40000000.0,81593527.0,7.3,antarctica
Eight Below ,Adventure,40000000.0,81593527.0,7.3,dog
Eight Below ,Drama,40000000.0,81593527.0,7.3,dog
Eight Below ,Family,40000000.0,81593527.0,7.3,dog
Eight Below ,Adventure,40000000.0,81593527.0,7.3,siberian husky
Eight Below ,Drama,40000000.0,81593527.0,7.3,siberian husky
Eight Below ,Family,40000000.0,81593527.0,7.3,siberian husky
Eight Below ,Adventure,40000000.0,81593527.0,7.3,sled dog
Eight Below ,Drama,40000000.0,81593527.0,7.3,sled dog
Eight Below ,Family,40000000.0,81593527.0,7.3,sled dog
Eight Below ,Adventure,40000000.0,81593527.0,7.3,survival
Eight Below ,Drama,40000000.0,81593527.0,7.3,survival
Eight Below ,Family,40000000.0,81593527.0,7.3,survival
The Intern ,Comedy,35000000.0,75274748.0,7.2,reference to ben affleck
The Intern ,Drama,35000000.0,75274748.0,7.2,reference to ben affleck
The Intern ,Comedy,35000000.0,75274748.0,7.2,reference to brad pitt
The Intern ,Drama,35000000.0,75274748.0,7.2,reference to brad pitt
The Intern ,Comedy,35000000.0,75274748.0,7.2,reference to george clooney
The Intern ,Drama,35000000.0,75274748.0,7.2,reference to george clooney
The Intern ,Comedy,35000000.0,75274748.0,7.2,reference to jack nicholson
The Intern ,Drama,35000000.0,75274748.0,7.2,reference to jack nicholson
The Intern ,Comedy,35000000.0,75274748.0,7.2,website
The Intern ,Drama,35000000.0,75274748.0,7.2,website
Ride Along 2 ,Action,40000000.0,90835030.0,5.9,computer hacker
Ride Along 2 ,Comedy,40000000.0,90835030.0,5.9,computer hacker
Ride Along 2 ,Action,40000000.0,90835030.0,5.9,crime boss
Ride Along 2 ,Comedy,40000000.0,90835030.0,5.9,crime boss
Ride Along 2 ,Action,40000000.0,90835030.0,5.9,detective
Ride Along 2 ,Comedy,40000000.0,90835030.0,5.9,detective
Ride Along 2 ,Action,40000000.0,90835030.0,5.9,drugs
Ride Along 2 ,Comedy,40000000.0,90835030.0,5.9,drugs
Ride Along 2 ,Action,40000000.0,90835030.0,5.9,wedding
Ride Along 2 ,Comedy,40000000.0,90835030.0,5.9,wedding
The Last of the Mohicans ,Action,40000000.0,72455275.0,7.8,18th century
The Last of the Mohicans ,Adventure,40000000.0,72455275.0,7.8,18th century
The Last of the Mohicans ,Drama,40000000.0,72455275.0,7.8,18th century
The Last of the Mohicans ,Romance,40000000.0,72455275.0,7.8,18th century
The Last of the Mohicans ,War,40000000.0,72455275.0,7.8,18th century
The Last of the Mohicans ,Action,40000000.0,72455275.0,7.8,based on novel
The Last of the Mohicans ,Adventure,40000000.0,72455275.0,7.8,based on novel
The Last of the Mohicans ,Drama,40000000.0,72455275.0,7.8,based on novel
The Last of the Mohicans ,Romance,40000000.0,72455275.0,7.8,based on novel
The Last of the Mohicans ,War,40000000.0,72455275.0,7.8,based on novel
The Last of the Mohicans ,Action,40000000.0,72455275.0,7.8,colonel
The Last of the Mohicans ,Adventure,40000000.0,72455275.0,7.8,colonel
The Last of the Mohicans ,Drama,40000000.0,72455275.0,7.8,colonel
The Last of the Mohicans ,Romance,40000000.0,72455275.0,7.8,colonel
The Last of the Mohicans ,War,40000000.0,72455275.0,7.8,colonel
The Last of the Mohicans ,Action,40000000.0,72455275.0,7.8,french and indian war
The Last of the Mohicans ,Adventure,40000000.0,72455275.0,7.8,french and indian war
The Last of the Mohicans ,Drama,40000000.0,72455275.0,7.8,french and indian war
The Last of the Mohicans ,Romance,40000000.0,72455275.0,7.8,french and indian war
The Last of the Mohicans ,War,40000000.0,72455275.0,7.8,french and indian war
The Last of the Mohicans ,Action,40000000.0,72455275.0,7.8,revenge
The Last of the Mohicans ,Adventure,40000000.0,72455275.0,7.8,revenge
The Last of the Mohicans ,Drama,40000000.0,72455275.0,7.8,revenge
The Last of the Mohicans ,Romance,40000000.0,72455275.0,7.8,revenge
The Last of the Mohicans ,War,40000000.0,72455275.0,7.8,revenge
Ray ,Biography,40000000.0,75305995.0,7.7,1950s
Ray ,Drama,40000000.0,75305995.0,7.7,1950s
Ray ,Music,40000000.0,75305995.0,7.7,1950s
Ray ,Biography,40000000.0,75305995.0,7.7,1960s
Ray ,Drama,40000000.0,75305995.0,7.7,1960s
Ray ,Music,40000000.0,75305995.0,7.7,1960s
Ray ,Biography,40000000.0,75305995.0,7.7,racism
Ray ,Drama,40000000.0,75305995.0,7.7,racism
Ray ,Music,40000000.0,75305995.0,7.7,racism
Ray ,Biography,40000000.0,75305995.0,7.7,rhythm and blues
Ray ,Drama,40000000.0,75305995.0,7.7,rhythm and blues
Ray ,Music,40000000.0,75305995.0,7.7,rhythm and blues
Ray ,Biography,40000000.0,75305995.0,7.7,singer
Ray ,Drama,40000000.0,75305995.0,7.7,singer
Ray ,Music,40000000.0,75305995.0,7.7,singer
Sin City ,Crime,40000000.0,74098862.0,8.1,anthology
Sin City ,Thriller,40000000.0,74098862.0,8.1,anthology
Sin City ,Crime,40000000.0,74098862.0,8.1,corruption
Sin City ,Thriller,40000000.0,74098862.0,8.1,corruption
Sin City ,Crime,40000000.0,74098862.0,8.1,hearing characters thoughts
Sin City ,Thriller,40000000.0,74098862.0,8.1,hearing characters thoughts
Sin City ,Crime,40000000.0,74098862.0,8.1,neo noir
Sin City ,Thriller,40000000.0,74098862.0,8.1,neo noir
Sin City ,Crime,40000000.0,74098862.0,8.1,night
Sin City ,Thriller,40000000.0,74098862.0,8.1,night
Vantage Point ,Crime,40000000.0,72266306.0,6.6,explosion
Vantage Point ,Drama,40000000.0,72266306.0,6.6,explosion
Vantage Point ,Mystery,40000000.0,72266306.0,6.6,explosion
Vantage Point ,Thriller,40000000.0,72266306.0,6.6,explosion
Vantage Point ,Crime,40000000.0,72266306.0,6.6,multiple perspectives
Vantage Point ,Drama,40000000.0,72266306.0,6.6,multiple perspectives
Vantage Point ,Mystery,40000000.0,72266306.0,6.6,multiple perspectives
Vantage Point ,Thriller,40000000.0,72266306.0,6.6,multiple perspectives
Vantage Point ,Crime,40000000.0,72266306.0,6.6,president
Vantage Point ,Drama,40000000.0,72266306.0,6.6,president
Vantage Point ,Mystery,40000000.0,72266306.0,6.6,president
Vantage Point ,Thriller,40000000.0,72266306.0,6.6,president
Vantage Point ,Crime,40000000.0,72266306.0,6.6,secret service
Vantage Point ,Drama,40000000.0,72266306.0,6.6,secret service
Vantage Point ,Mystery,40000000.0,72266306.0,6.6,secret service
Vantage Point ,Thriller,40000000.0,72266306.0,6.6,secret service
Vantage Point ,Crime,40000000.0,72266306.0,6.6,shooting
Vantage Point ,Drama,40000000.0,72266306.0,6.6,shooting
Vantage Point ,Mystery,40000000.0,72266306.0,6.6,shooting
Vantage Point ,Thriller,40000000.0,72266306.0,6.6,shooting
"I Love You, Man ",Comedy,40000000.0,71347010.0,7.1,bromance
"I Love You, Man ",Romance,40000000.0,71347010.0,7.1,bromance
"I Love You, Man ",Comedy,40000000.0,71347010.0,7.1,friend
"I Love You, Man ",Romance,40000000.0,71347010.0,7.1,friend
"I Love You, Man ",Comedy,40000000.0,71347010.0,7.1,gay brother
"I Love You, Man ",Romance,40000000.0,71347010.0,7.1,gay brother
"I Love You, Man ",Comedy,40000000.0,71347010.0,7.1,homosexual subtext
"I Love You, Man ",Romance,40000000.0,71347010.0,7.1,homosexual subtext
"I Love You, Man ",Comedy,40000000.0,71347010.0,7.1,wedding
"I Love You, Man ",Romance,40000000.0,71347010.0,7.1,wedding
Shallow Hal ,Comedy,40000000.0,70836296.0,5.9,dying
Shallow Hal ,Drama,40000000.0,70836296.0,5.9,dying
Shallow Hal ,Fantasy,40000000.0,70836296.0,5.9,dying
Shallow Hal ,Romance,40000000.0,70836296.0,5.9,dying
Shallow Hal ,Comedy,40000000.0,70836296.0,5.9,friend
Shallow Hal ,Drama,40000000.0,70836296.0,5.9,friend
Shallow Hal ,Fantasy,40000000.0,70836296.0,5.9,friend
Shallow Hal ,Romance,40000000.0,70836296.0,5.9,friend
Shallow Hal ,Comedy,40000000.0,70836296.0,5.9,inner beauty
Shallow Hal ,Drama,40000000.0,70836296.0,5.9,inner beauty
Shallow Hal ,Fantasy,40000000.0,70836296.0,5.9,inner beauty
Shallow Hal ,Romance,40000000.0,70836296.0,5.9,inner beauty
Shallow Hal ,Comedy,40000000.0,70836296.0,5.9,love
Shallow Hal ,Drama,40000000.0,70836296.0,5.9,love
Shallow Hal ,Fantasy,40000000.0,70836296.0,5.9,love
Shallow Hal ,Romance,40000000.0,70836296.0,5.9,love
Shallow Hal ,Comedy,40000000.0,70836296.0,5.9,self help guru
Shallow Hal ,Drama,40000000.0,70836296.0,5.9,self help guru
Shallow Hal ,Fantasy,40000000.0,70836296.0,5.9,self help guru
Shallow Hal ,Romance,40000000.0,70836296.0,5.9,self help guru
JFK ,Drama,40000000.0,70405498.0,8.0,death
JFK ,History,40000000.0,70405498.0,8.0,death
JFK ,Thriller,40000000.0,70405498.0,8.0,death
JFK ,Drama,40000000.0,70405498.0,8.0,gay slur
JFK ,History,40000000.0,70405498.0,8.0,gay slur
JFK ,Thriller,40000000.0,70405498.0,8.0,gay slur
JFK ,Drama,40000000.0,70405498.0,8.0,homosexuality
JFK ,History,40000000.0,70405498.0,8.0,homosexuality
JFK ,Thriller,40000000.0,70405498.0,8.0,homosexuality
JFK ,Drama,40000000.0,70405498.0,8.0,investigation
JFK ,History,40000000.0,70405498.0,8.0,investigation
JFK ,Thriller,40000000.0,70405498.0,8.0,investigation
JFK ,Drama,40000000.0,70405498.0,8.0,president
JFK ,History,40000000.0,70405498.0,8.0,president
JFK ,Thriller,40000000.0,70405498.0,8.0,president
Big Momma's House 2 ,Comedy,40000000.0,70163652.0,4.6,cheerleading
Big Momma's House 2 ,Crime,40000000.0,70163652.0,4.6,cheerleading
Big Momma's House 2 ,Comedy,40000000.0,70163652.0,4.6,fbi
Big Momma's House 2 ,Crime,40000000.0,70163652.0,4.6,fbi
Big Momma's House 2 ,Comedy,40000000.0,70163652.0,4.6,fbi agent
Big Momma's House 2 ,Crime,40000000.0,70163652.0,4.6,fbi agent
Big Momma's House 2 ,Comedy,40000000.0,70163652.0,4.6,nanny
Big Momma's House 2 ,Crime,40000000.0,70163652.0,4.6,nanny
Big Momma's House 2 ,Comedy,40000000.0,70163652.0,4.6,undercover
Big Momma's House 2 ,Crime,40000000.0,70163652.0,4.6,undercover
The Mexican ,Adventure,34000000.0,66808615.0,6.1,curse
The Mexican ,Comedy,34000000.0,66808615.0,6.1,curse
The Mexican ,Crime,34000000.0,66808615.0,6.1,curse
The Mexican ,Romance,34000000.0,66808615.0,6.1,curse
The Mexican ,Adventure,34000000.0,66808615.0,6.1,hostage
The Mexican ,Comedy,34000000.0,66808615.0,6.1,hostage
The Mexican ,Crime,34000000.0,66808615.0,6.1,hostage
The Mexican ,Romance,34000000.0,66808615.0,6.1,hostage
The Mexican ,Adventure,34000000.0,66808615.0,6.1,mexico
The Mexican ,Comedy,34000000.0,66808615.0,6.1,mexico
The Mexican ,Crime,34000000.0,66808615.0,6.1,mexico
The Mexican ,Romance,34000000.0,66808615.0,6.1,mexico
The Mexican ,Adventure,34000000.0,66808615.0,6.1,pistol
The Mexican ,Comedy,34000000.0,66808615.0,6.1,pistol
The Mexican ,Crime,34000000.0,66808615.0,6.1,pistol
The Mexican ,Romance,34000000.0,66808615.0,6.1,pistol
The Mexican ,Adventure,34000000.0,66808615.0,6.1,vomiting
The Mexican ,Comedy,34000000.0,66808615.0,6.1,vomiting
The Mexican ,Crime,34000000.0,66808615.0,6.1,vomiting
The Mexican ,Romance,34000000.0,66808615.0,6.1,vomiting
Unbroken ,Biography,65000000.0,115603980.0,7.2,emaciation
Unbroken ,Drama,65000000.0,115603980.0,7.2,emaciation
Unbroken ,Sport,65000000.0,115603980.0,7.2,emaciation
Unbroken ,War,65000000.0,115603980.0,7.2,emaciation
Unbroken ,Biography,65000000.0,115603980.0,7.2,male nudity
Unbroken ,Drama,65000000.0,115603980.0,7.2,male nudity
Unbroken ,Sport,65000000.0,115603980.0,7.2,male nudity
Unbroken ,War,65000000.0,115603980.0,7.2,male nudity
Unbroken ,Biography,65000000.0,115603980.0,7.2,plane crash
Unbroken ,Drama,65000000.0,115603980.0,7.2,plane crash
Unbroken ,Sport,65000000.0,115603980.0,7.2,plane crash
Unbroken ,War,65000000.0,115603980.0,7.2,plane crash
Unbroken ,Biography,65000000.0,115603980.0,7.2,prisoner of war
Unbroken ,Drama,65000000.0,115603980.0,7.2,prisoner of war
Unbroken ,Sport,65000000.0,115603980.0,7.2,prisoner of war
Unbroken ,War,65000000.0,115603980.0,7.2,prisoner of war
Unbroken ,Biography,65000000.0,115603980.0,7.2,torture
Unbroken ,Drama,65000000.0,115603980.0,7.2,torture
Unbroken ,Sport,65000000.0,115603980.0,7.2,torture
Unbroken ,War,65000000.0,115603980.0,7.2,torture
17 Again ,Comedy,20000000.0,64149837.0,6.4,adult as child
17 Again ,Drama,20000000.0,64149837.0,6.4,adult as child
17 Again ,Family,20000000.0,64149837.0,6.4,adult as child
17 Again ,Fantasy,20000000.0,64149837.0,6.4,adult as child
17 Again ,Romance,20000000.0,64149837.0,6.4,adult as child
17 Again ,Comedy,20000000.0,64149837.0,6.4,father son relationship
17 Again ,Drama,20000000.0,64149837.0,6.4,father son relationship
17 Again ,Family,20000000.0,64149837.0,6.4,father son relationship
17 Again ,Fantasy,20000000.0,64149837.0,6.4,father son relationship
17 Again ,Romance,20000000.0,64149837.0,6.4,father son relationship
17 Again ,Comedy,20000000.0,64149837.0,6.4,high school student
17 Again ,Drama,20000000.0,64149837.0,6.4,high school student
17 Again ,Family,20000000.0,64149837.0,6.4,high school student
17 Again ,Fantasy,20000000.0,64149837.0,6.4,high school student
17 Again ,Romance,20000000.0,64149837.0,6.4,high school student
17 Again ,Comedy,20000000.0,64149837.0,6.4,janitor
17 Again ,Drama,20000000.0,64149837.0,6.4,janitor
17 Again ,Family,20000000.0,64149837.0,6.4,janitor
17 Again ,Fantasy,20000000.0,64149837.0,6.4,janitor
17 Again ,Romance,20000000.0,64149837.0,6.4,janitor
17 Again ,Comedy,20000000.0,64149837.0,6.4,school
17 Again ,Drama,20000000.0,64149837.0,6.4,school
17 Again ,Family,20000000.0,64149837.0,6.4,school
17 Again ,Fantasy,20000000.0,64149837.0,6.4,school
17 Again ,Romance,20000000.0,64149837.0,6.4,school
The Other Woman ,Comedy,40000000.0,83906114.0,6.0,beach house
The Other Woman ,Romance,40000000.0,83906114.0,6.0,beach house
The Other Woman ,Comedy,40000000.0,83906114.0,6.0,blonde bombshell
The Other Woman ,Romance,40000000.0,83906114.0,6.0,blonde bombshell
The Other Woman ,Comedy,40000000.0,83906114.0,6.0,cheating husband
The Other Woman ,Romance,40000000.0,83906114.0,6.0,cheating husband
The Other Woman ,Comedy,40000000.0,83906114.0,6.0,revenge
The Other Woman ,Romance,40000000.0,83906114.0,6.0,revenge
The Other Woman ,Comedy,40000000.0,83906114.0,6.0,wife meets mistress
The Other Woman ,Romance,40000000.0,83906114.0,6.0,wife meets mistress
The Final Destination ,Horror,40000000.0,66466372.0,5.2,attempted suicide
The Final Destination ,Horror,40000000.0,66466372.0,5.2,car crash
The Final Destination ,Horror,40000000.0,66466372.0,5.2,collapsing scaffold
The Final Destination ,Horror,40000000.0,66466372.0,5.2,overflowing bathtub
The Final Destination ,Horror,40000000.0,66466372.0,5.2,tooth knocked out
Bridge of Spies ,Drama,40000000.0,72306065.0,7.6,cia
Bridge of Spies ,History,40000000.0,72306065.0,7.6,cia
Bridge of Spies ,Thriller,40000000.0,72306065.0,7.6,cia
Bridge of Spies ,Drama,40000000.0,72306065.0,7.6,cold war
Bridge of Spies ,History,40000000.0,72306065.0,7.6,cold war
Bridge of Spies ,Thriller,40000000.0,72306065.0,7.6,cold war
Bridge of Spies ,Drama,40000000.0,72306065.0,7.6,lawyer
Bridge of Spies ,History,40000000.0,72306065.0,7.6,lawyer
Bridge of Spies ,Thriller,40000000.0,72306065.0,7.6,lawyer
Bridge of Spies ,Drama,40000000.0,72306065.0,7.6,negotiation
Bridge of Spies ,History,40000000.0,72306065.0,7.6,negotiation
Bridge of Spies ,Thriller,40000000.0,72306065.0,7.6,negotiation
Bridge of Spies ,Drama,40000000.0,72306065.0,7.6,spy
Bridge of Spies ,History,40000000.0,72306065.0,7.6,spy
Bridge of Spies ,Thriller,40000000.0,72306065.0,7.6,spy
Behind Enemy Lines ,Action,40000000.0,59068786.0,6.4,battle
Behind Enemy Lines ,Drama,40000000.0,59068786.0,6.4,battle
Behind Enemy Lines ,Thriller,40000000.0,59068786.0,6.4,battle
Behind Enemy Lines ,War,40000000.0,59068786.0,6.4,battle
Behind Enemy Lines ,Action,40000000.0,59068786.0,6.4,massacre
Behind Enemy Lines ,Drama,40000000.0,59068786.0,6.4,massacre
Behind Enemy Lines ,Thriller,40000000.0,59068786.0,6.4,massacre
Behind Enemy Lines ,War,40000000.0,59068786.0,6.4,massacre
Behind Enemy Lines ,Action,40000000.0,59068786.0,6.4,navigator
Behind Enemy Lines ,Drama,40000000.0,59068786.0,6.4,navigator
Behind Enemy Lines ,Thriller,40000000.0,59068786.0,6.4,navigator
Behind Enemy Lines ,War,40000000.0,59068786.0,6.4,navigator
Behind Enemy Lines ,Action,40000000.0,59068786.0,6.4,navy
Behind Enemy Lines ,Drama,40000000.0,59068786.0,6.4,navy
Behind Enemy Lines ,Thriller,40000000.0,59068786.0,6.4,navy
Behind Enemy Lines ,War,40000000.0,59068786.0,6.4,navy
Behind Enemy Lines ,Action,40000000.0,59068786.0,6.4,rescue
Behind Enemy Lines ,Drama,40000000.0,59068786.0,6.4,rescue
Behind Enemy Lines ,Thriller,40000000.0,59068786.0,6.4,rescue
Behind Enemy Lines ,War,40000000.0,59068786.0,6.4,rescue
Shall We Dance ,Comedy,50000000.0,57887882.0,6.1,dance
Shall We Dance ,Drama,50000000.0,57887882.0,6.1,dance
Shall We Dance ,Romance,50000000.0,57887882.0,6.1,dance
Shall We Dance ,Comedy,50000000.0,57887882.0,6.1,dance competition
Shall We Dance ,Drama,50000000.0,57887882.0,6.1,dance competition
Shall We Dance ,Romance,50000000.0,57887882.0,6.1,dance competition
Shall We Dance ,Comedy,50000000.0,57887882.0,6.1,dance lesson
Shall We Dance ,Drama,50000000.0,57887882.0,6.1,dance lesson
Shall We Dance ,Romance,50000000.0,57887882.0,6.1,dance lesson
Shall We Dance ,Comedy,50000000.0,57887882.0,6.1,love
Shall We Dance ,Drama,50000000.0,57887882.0,6.1,love
Shall We Dance ,Romance,50000000.0,57887882.0,6.1,love
Shall We Dance ,Comedy,50000000.0,57887882.0,6.1,teacher
Shall We Dance ,Drama,50000000.0,57887882.0,6.1,teacher
Shall We Dance ,Romance,50000000.0,57887882.0,6.1,teacher
Small Soldiers ,Action,40000000.0,53955614.0,6.1,action figure
Small Soldiers ,Adventure,40000000.0,53955614.0,6.1,action figure
Small Soldiers ,Comedy,40000000.0,53955614.0,6.1,action figure
Small Soldiers ,Family,40000000.0,53955614.0,6.1,action figure
Small Soldiers ,Sci-Fi,40000000.0,53955614.0,6.1,action figure
Small Soldiers ,Action,40000000.0,53955614.0,6.1,battle
Small Soldiers ,Adventure,40000000.0,53955614.0,6.1,battle
Small Soldiers ,Comedy,40000000.0,53955614.0,6.1,battle
Small Soldiers ,Family,40000000.0,53955614.0,6.1,battle
Small Soldiers ,Sci-Fi,40000000.0,53955614.0,6.1,battle
Small Soldiers ,Action,40000000.0,53955614.0,6.1,computer
Small Soldiers ,Adventure,40000000.0,53955614.0,6.1,computer
Small Soldiers ,Comedy,40000000.0,53955614.0,6.1,computer
Small Soldiers ,Family,40000000.0,53955614.0,6.1,computer
Small Soldiers ,Sci-Fi,40000000.0,53955614.0,6.1,computer
Small Soldiers ,Action,40000000.0,53955614.0,6.1,military
Small Soldiers ,Adventure,40000000.0,53955614.0,6.1,military
Small Soldiers ,Comedy,40000000.0,53955614.0,6.1,military
Small Soldiers ,Family,40000000.0,53955614.0,6.1,military
Small Soldiers ,Sci-Fi,40000000.0,53955614.0,6.1,military
Small Soldiers ,Action,40000000.0,53955614.0,6.1,toy
Small Soldiers ,Adventure,40000000.0,53955614.0,6.1,toy
Small Soldiers ,Comedy,40000000.0,53955614.0,6.1,toy
Small Soldiers ,Family,40000000.0,53955614.0,6.1,toy
Small Soldiers ,Sci-Fi,40000000.0,53955614.0,6.1,toy
Spawn ,Action,40000000.0,54967359.0,5.2,based on comic
Spawn ,Horror,40000000.0,54967359.0,5.2,based on comic
Spawn ,Action,40000000.0,54967359.0,5.2,based on comic book
Spawn ,Horror,40000000.0,54967359.0,5.2,based on comic book
Spawn ,Action,40000000.0,54967359.0,5.2,dark hero
Spawn ,Horror,40000000.0,54967359.0,5.2,dark hero
Spawn ,Action,40000000.0,54967359.0,5.2,image comics
Spawn ,Horror,40000000.0,54967359.0,5.2,image comics
Spawn ,Action,40000000.0,54967359.0,5.2,superhero
Spawn ,Horror,40000000.0,54967359.0,5.2,superhero
The Count of Monte Cristo ,Action,35000000.0,54228104.0,7.7,count
The Count of Monte Cristo ,Adventure,35000000.0,54228104.0,7.7,count
The Count of Monte Cristo ,Drama,35000000.0,54228104.0,7.7,count
The Count of Monte Cristo ,Romance,35000000.0,54228104.0,7.7,count
The Count of Monte Cristo ,Thriller,35000000.0,54228104.0,7.7,count
The Count of Monte Cristo ,Action,35000000.0,54228104.0,7.7,escape
The Count of Monte Cristo ,Adventure,35000000.0,54228104.0,7.7,escape
The Count of Monte Cristo ,Drama,35000000.0,54228104.0,7.7,escape
The Count of Monte Cristo ,Romance,35000000.0,54228104.0,7.7,escape
The Count of Monte Cristo ,Thriller,35000000.0,54228104.0,7.7,escape
The Count of Monte Cristo ,Action,35000000.0,54228104.0,7.7,island
The Count of Monte Cristo ,Adventure,35000000.0,54228104.0,7.7,island
The Count of Monte Cristo ,Drama,35000000.0,54228104.0,7.7,island
The Count of Monte Cristo ,Romance,35000000.0,54228104.0,7.7,island
The Count of Monte Cristo ,Thriller,35000000.0,54228104.0,7.7,island
The Count of Monte Cristo ,Action,35000000.0,54228104.0,7.7,revenge
The Count of Monte Cristo ,Adventure,35000000.0,54228104.0,7.7,revenge
The Count of Monte Cristo ,Drama,35000000.0,54228104.0,7.7,revenge
The Count of Monte Cristo ,Romance,35000000.0,54228104.0,7.7,revenge
The Count of Monte Cristo ,Thriller,35000000.0,54228104.0,7.7,revenge
The Count of Monte Cristo ,Action,35000000.0,54228104.0,7.7,sailor
The Count of Monte Cristo ,Adventure,35000000.0,54228104.0,7.7,sailor
The Count of Monte Cristo ,Drama,35000000.0,54228104.0,7.7,sailor
The Count of Monte Cristo ,Romance,35000000.0,54228104.0,7.7,sailor
The Count of Monte Cristo ,Thriller,35000000.0,54228104.0,7.7,sailor
The Lincoln Lawyer ,Crime,40000000.0,57981889.0,7.3,defense attorney
The Lincoln Lawyer ,Drama,40000000.0,57981889.0,7.3,defense attorney
The Lincoln Lawyer ,Thriller,40000000.0,57981889.0,7.3,defense attorney
The Lincoln Lawyer ,Crime,40000000.0,57981889.0,7.3,defense lawyer
The Lincoln Lawyer ,Drama,40000000.0,57981889.0,7.3,defense lawyer
The Lincoln Lawyer ,Thriller,40000000.0,57981889.0,7.3,defense lawyer
The Lincoln Lawyer ,Crime,40000000.0,57981889.0,7.3,lawyer
The Lincoln Lawyer ,Drama,40000000.0,57981889.0,7.3,lawyer
The Lincoln Lawyer ,Thriller,40000000.0,57981889.0,7.3,lawyer
The Lincoln Lawyer ,Crime,40000000.0,57981889.0,7.3,plot twist
The Lincoln Lawyer ,Drama,40000000.0,57981889.0,7.3,plot twist
The Lincoln Lawyer ,Thriller,40000000.0,57981889.0,7.3,plot twist
The Lincoln Lawyer ,Crime,40000000.0,57981889.0,7.3,prostitute
The Lincoln Lawyer ,Drama,40000000.0,57981889.0,7.3,prostitute
The Lincoln Lawyer ,Thriller,40000000.0,57981889.0,7.3,prostitute
Unknown ,Action,30000000.0,61094903.0,6.9,agriculture
Unknown ,Mystery,30000000.0,61094903.0,6.9,agriculture
Unknown ,Thriller,30000000.0,61094903.0,6.9,agriculture
Unknown ,Action,30000000.0,61094903.0,6.9,airport
Unknown ,Mystery,30000000.0,61094903.0,6.9,airport
Unknown ,Thriller,30000000.0,61094903.0,6.9,airport
Unknown ,Action,30000000.0,61094903.0,6.9,amnesia
Unknown ,Mystery,30000000.0,61094903.0,6.9,amnesia
Unknown ,Thriller,30000000.0,61094903.0,6.9,amnesia
Unknown ,Action,30000000.0,61094903.0,6.9,nurse
Unknown ,Mystery,30000000.0,61094903.0,6.9,nurse
Unknown ,Thriller,30000000.0,61094903.0,6.9,nurse
Unknown ,Action,30000000.0,61094903.0,6.9,scientist
Unknown ,Mystery,30000000.0,61094903.0,6.9,scientist
Unknown ,Thriller,30000000.0,61094903.0,6.9,scientist
The Prestige ,Drama,40000000.0,53082743.0,8.5,illusion
The Prestige ,Mystery,40000000.0,53082743.0,8.5,illusion
The Prestige ,Sci-Fi,40000000.0,53082743.0,8.5,illusion
The Prestige ,Thriller,40000000.0,53082743.0,8.5,illusion
The Prestige ,Drama,40000000.0,53082743.0,8.5,magician
The Prestige ,Mystery,40000000.0,53082743.0,8.5,magician
The Prestige ,Sci-Fi,40000000.0,53082743.0,8.5,magician
The Prestige ,Thriller,40000000.0,53082743.0,8.5,magician
The Prestige ,Drama,40000000.0,53082743.0,8.5,obsession
The Prestige ,Mystery,40000000.0,53082743.0,8.5,obsession
The Prestige ,Sci-Fi,40000000.0,53082743.0,8.5,obsession
The Prestige ,Thriller,40000000.0,53082743.0,8.5,obsession
The Prestige ,Drama,40000000.0,53082743.0,8.5,rivalry
The Prestige ,Mystery,40000000.0,53082743.0,8.5,rivalry
The Prestige ,Sci-Fi,40000000.0,53082743.0,8.5,rivalry
